tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-4F	BR06-4F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				2.70		g	5.4	1.15E-05	35		u	273			5.03E-05	0	90	8.53E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-4F	BR06-4F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				161.40		g	23.8	4.54E-07	36		u	273			5.03E-05	0	90	8.53E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				157.50		g	13.6	1.04E-05	0		u	273			0	0	0	273
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				156.80		g	12.6	7.35E-06	1		u	273			0	0	0	4.73E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				139.20		g	21.9	4.58E-06	2		u	273			5.03E-05	0	90	4.73E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				157.60		g	12.5	7.23E-06	3		u	273			5.03E-05	0	90	4.73E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				158.80		g	11.4	6.66E-06	4		u	273			0	0	0	5.03E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				125.70		g	26.6	3.50E-06	5		u	273			5.03E-05	0	90	5.03E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				158.50		g	10.6	6.11E-06	6		u	273			0	0	0	5.33E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				133.40		g	24.1	3.47E-06	7		u	273			5.03E-05	0	90	4.73E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				105.40		g	31.4	2.78E-06	8		u	273			5.03E-05	0	90	5.33E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				158.00		g	11.8	5.34E-06	9		u	273			0	0	0	5.63E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				71.10		g	31.8	2.60E-06	10		u	273			5.03E-05	0	90	5.63E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				158.80		g	11.1	4.46E-06	11		u	273			0	0	0	5.93E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				64.80		g	32.6	2.16E-06	12		u	273			5.03E-05	0	90	5.33E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				41.10		g	24.2	3.05E-06	13		u	273			5.03E-05	0	90	5.93E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				156.80		g	11.2	3.64E-06	14		u	273			0	0	0	6.23E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				15.40		g	14.9	4.44E-06	15		u	273			5.03E-05	0	90	6.23E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				158.40		g	12.5	3.49E-06	16		u	273			5.03E-05	0	90	6.23E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				158.10		g	11.2	2.72E-06	17		u	273			0	0	0	6.53E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				15.70		g	11.8	4.48E-06	18		u	273			5.03E-05	0	90	5.93E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				10.10		g	8.2	6.33E-06	19		u	273			5.03E-05	0	90	6.53E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				159.20		g	14.2	1.99E-06	20		u	273			0	0	0	6.83E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				7.00		g	9	7.56E-06	21		u	273			5.03E-05	0	90	6.83E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				154.00		g	19.4	1.80E-06	22		u	273			0	0	0	7.13E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				4.50		g	6.3	7.26E-06	23		u	273			5.03E-05	0	90	6.53E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				3.30		g	5.8	8.30E-06	24		u	273			5.03E-05	0	90	7.13E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				160.70		g	13.3	1.69E-06	25		u	273			5.03E-05	0	90	7.13E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				126.80		g	8.4	1.72E-06	26		u	273			0	0	0	7.43E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.60		g	4.5	9.31E-06	27		u	273			5.03E-05	0	90	7.43E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				159.60		g	17	1.14E-06	28		u	273			0	0	0	7.73E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				4.20		g	6.6	8.55E-06	29		u	273			5.03E-05	0	90	7.13E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				4.70		g	6.1	1.00E-05	30		u	273			5.03E-05	0	90	7.73E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				159.60		g	17.6	7.42E-07	31		u	273			0	0	0	8.13E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				2.20		g	6.5	1.09E-05	32		u	273			5.03E-05	0	90	8.13E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				158.20		g	21.4	4.57E-07	33		u	273			0	0	0	8.53E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.30		g	5.5	1.04E-05	34		u	273			5.03E-05	0	90	7.73E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				1.10		g	5.2	1.15E-05	35		u	273			5.03E-05	0	90	8.53E+02
Donadini	10.1016/j.pepi.2014.12.007	Finland	BR06	BR06	BR06-5F	BR06-5F:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD				162.00		g	25	4.89E-07	36		u	273			5.03E-05	0	90	8.53E+02
